Date,CLOSE,TimeGPT-lo-50,TimeGPT-lo-80,TimeGPT-lo-90,TimeGPT-hi-50,TimeGPT-hi-80,TimeGPT-hi-90
2017-09-18,74.03,72.39,70.92,70.04,75.67,77.14,78.02
2017-09-19,73.94,72.3,70.83,69.94,75.57,77.05,77.93
2017-09-20,74.54,72.9,71.43,70.55,76.18,77.65,78.53
2017-09-21,74.1,72.46,70.99,70.11,75.74,77.21,78.09
2017-09-22,74.74,73.1,71.63,70.74,76.37,77.85,78.73
2017-09-23,74.53,72.89,71.42,70.53,76.16,77.64,78.52
2017-09-24,74.73,73.09,71.62,70.74,76.37,77.84,78.72
2017-09-25,74.71,73.07,71.6,70.72,76.35,77.82,78.7
2017-09-26,74.43,72.79,71.32,70.44,76.07,77.54,78.42
2017-09-27,74.38,72.74,71.27,70.38,76.01,77.49,78.37
2017-09-28,73.61,71.98,70.5,69.62,75.25,76.72,77.61
2017-09-29,73.8,72.16,70.69,69.81,75.43,76.91,77.79
2017-09-30,73.39,71.76,70.28,69.4,75.03,76.5,77.39
2017-10-01,73.14,71.51,70.03,69.15,74.78,76.25,77.13
2017-10-02,72.79,71.15,69.68,68.8,74.43,75.9,76.78
2017-10-03,73.02,71.38,69.91,69.03,74.66,76.13,77.01
2017-10-04,74.75,73.12,71.64,70.76,76.39,77.86,78.74
2017-10-05,74.8,73.17,71.69,70.81,76.44,77.91,78.8
2017-10-06,75.44,73.8,72.33,71.45,77.08,78.55,79.43
2017-10-07,75.43,73.8,72.32,71.44,77.07,78.54,79.43
2017-10-08,75.45,73.81,72.34,71.46,77.08,78.56,79.44
2017-10-09,75.48,73.84,72.37,71.49,77.12,78.59,79.47
2017-10-10,75.11,73.48,72.0,71.12,76.75,78.22,79.11
2017-10-11,75.58,73.94,72.46,71.58,77.21,78.69,79.57
2017-10-12,76.73,75.09,73.62,72.74,78.37,79.84,80.72
2017-10-13,76.88,75.25,73.77,72.89,78.52,79.99,80.87
2017-10-14,77.02,75.39,73.91,73.03,78.66,80.13,81.02
2017-10-15,77.1,75.47,73.99,73.11,78.74,80.21,81.1
2017-10-16,77.19,75.55,74.08,73.2,78.83,80.3,81.18
2017-10-17,77.0,75.36,73.89,73.01,78.64,80.11,80.99
2017-10-18,76.88,75.24,73.77,72.89,78.52,79.99,80.87
2017-10-19,77.79,76.15,74.68,73.8,79.43,80.9,81.78
2017-10-20,78.28,76.64,75.17,74.28,79.91,81.39,82.27
2017-10-21,78.32,76.68,75.21,74.33,79.95,81.43,82.31
2017-10-22,78.33,76.69,75.22,74.33,79.96,81.44,82.32
2017-10-23,78.35,76.72,75.24,74.36,79.99,81.46,82.34
2017-10-24,78.24,76.6,75.13,74.24,79.87,81.35,82.23
2017-10-25,78.17,76.53,75.06,74.18,79.81,81.28,82.16
2017-10-26,78.81,77.18,75.7,74.82,80.45,81.92,82.81
2017-10-27,81.59,79.95,78.48,77.6,83.23,84.7,85.58
2017-10-28,81.06,79.43,77.95,77.07,82.7,84.17,85.06
2017-10-29,80.15,78.51,77.04,76.16,81.79,83.26,84.14
2017-10-30,79.66,78.02,76.54,75.66,81.29,82.77,83.65
2017-10-31,80.14,78.5,77.03,76.15,81.78,83.25,84.13
2017-11-01,79.88,78.24,76.77,75.89,81.52,82.99,83.87
2017-11-02,80.11,78.47,77.0,76.12,81.74,83.22,84.1
2017-11-03,84.6,82.96,81.49,80.61,86.24,87.71,88.59
2017-11-04,84.62,82.99,81.51,80.63,86.26,87.73,88.62
2017-11-05,84.98,83.34,81.87,80.99,86.62,88.09,88.97
2017-11-06,84.95,83.31,81.84,80.96,86.59,88.06,88.94
2017-11-07,83.92,82.28,80.81,79.93,85.55,87.03,87.91
2017-11-08,83.86,82.22,80.75,79.87,85.49,86.97,87.85
2017-11-09,84.61,82.98,81.5,80.62,86.25,87.73,88.61
2017-11-10,84.59,82.95,81.48,80.59,86.22,87.7,88.58
2017-11-11,84.33,82.69,81.22,80.34,85.96,87.44,88.32
2017-11-12,84.36,82.72,81.25,80.37,86.0,87.47,88.35
2017-11-13,84.43,82.8,81.32,80.44,86.07,87.54,88.43
2017-11-14,84.46,82.83,81.35,80.47,86.1,87.57,88.46
2017-11-15,84.64,83.0,81.53,80.65,86.27,87.75,88.63
2017-11-16,84.17,82.53,81.05,80.17,85.8,87.28,88.16
2017-11-17,83.73,82.09,80.62,79.74,85.37,86.84,87.72
2017-11-18,83.9,82.26,80.79,79.91,85.54,87.01,87.89
2017-11-19,83.7,82.07,80.59,79.71,85.34,86.81,87.7
2017-11-20,83.72,82.08,80.61,79.73,85.36,86.83,87.71
2017-11-21,84.26,82.62,81.15,80.27,85.9,87.37,88.25
2017-11-22,83.1,81.46,79.99,79.11,84.74,86.21,87.09
2017-11-23,83.13,81.5,80.02,79.14,84.77,86.24,87.13
2017-11-24,82.31,80.67,79.2,78.31,83.94,85.42,86.3
2017-11-25,82.33,80.7,79.22,78.34,83.97,85.45,86.33
2017-11-26,82.54,80.91,79.43,78.55,84.18,85.65,86.54
2017-11-27,82.43,80.8,79.32,78.44,84.07,85.55,86.43
2017-11-28,83.93,82.29,80.82,79.93,85.56,87.04,87.92
2017-11-29,83.33,81.69,80.21,79.33,84.96,86.44,87.32
2017-11-30,83.48,81.84,80.37,79.48,85.11,86.59,87.47
2017-12-01,82.93,81.3,79.82,78.94,84.57,86.04,86.93
2017-12-02,82.81,81.17,79.7,78.82,84.45,85.92,86.8
2017-12-03,83.85,82.21,80.74,79.86,85.49,86.96,87.84
2017-12-04,83.9,82.27,80.79,79.91,85.54,87.01,87.9
2017-12-05,85.57,83.94,82.46,81.58,87.21,88.68,89.56
2017-12-06,83.99,82.35,80.88,79.99,85.62,87.1,87.98
2017-12-07,84.9,83.26,81.79,80.91,86.54,88.01,88.89
2017-12-08,85.28,83.64,82.17,81.29,86.91,88.39,89.27
2017-12-09,84.39,82.75,81.28,80.39,86.02,87.5,88.38
2017-12-10,83.35,81.71,80.24,79.36,84.98,86.46,87.34
2017-12-11,82.37,80.73,79.26,78.38,84.01,85.48,86.36
2017-12-12,83.11,81.47,80.0,79.12,84.75,86.22,87.1
2017-12-13,84.28,82.64,81.17,80.29,85.91,87.39,88.27
2017-12-14,83.81,82.17,80.7,79.81,85.44,86.92,87.8
2017-12-15,86.59,84.95,83.48,82.59,88.22,89.7,90.58
2017-12-16,85.86,84.22,82.75,81.87,87.5,88.97,89.85
2017-12-17,86.38,84.74,83.27,82.38,88.01,89.49,90.37
2017-12-18,87.25,85.62,84.14,83.26,88.89,90.36,91.24
2017-12-19,87.03,85.39,83.92,83.04,88.67,90.14,91.02
2017-12-20,86.71,85.07,83.6,82.71,88.34,89.82,90.7
2017-12-21,85.49,83.85,82.38,81.5,87.13,88.6,89.48
2017-12-22,87.56,85.92,84.45,83.56,89.19,90.67,91.55
2017-12-23,87.38,85.74,84.27,83.38,89.01,90.49,91.37
2017-12-24,87.22,85.58,84.11,83.22,88.85,90.33,91.21
2017-12-25,87.11,85.47,84.0,83.12,88.74,90.22,91.1
2017-12-26,86.51,84.87,83.4,82.52,88.15,89.62,90.5
2017-12-27,86.14,84.5,83.03,82.14,87.77,89.25,90.13
2017-12-28,86.33,84.69,83.22,82.33,87.96,89.44,90.32
2017-12-29,86.33,84.69,83.22,82.34,87.96,89.44,90.32
2017-12-30,86.47,84.83,83.36,82.47,88.1,89.58,90.46
2017-12-31,86.44,84.8,83.33,82.45,88.08,89.55,90.43
2018-01-01,86.46,84.83,83.35,82.47,88.1,89.57,90.45
2018-01-02,86.26,84.63,83.15,82.27,87.9,89.37,90.26
2018-01-03,86.75,85.11,83.64,82.76,88.38,89.86,90.74
2018-01-04,86.87,85.24,83.76,82.88,88.51,89.98,90.86
2018-01-05,87.53,85.9,84.42,83.54,89.17,90.64,91.53
2018-01-06,87.53,85.89,84.42,83.54,89.17,90.64,91.52
2018-01-07,87.73,86.1,84.62,83.74,89.37,90.84,91.73
2018-01-08,87.92,86.28,84.8,83.92,89.55,91.03,91.91
2018-01-09,87.89,86.26,84.78,83.9,89.53,91.01,91.89
2018-01-10,87.71,86.07,84.6,83.72,89.35,90.82,91.7
2018-01-11,87.95,86.31,84.84,83.96,89.59,91.06,91.94
2018-01-12,89.45,87.82,86.34,85.46,91.09,92.56,93.44
2018-01-13,89.53,87.89,86.42,85.54,91.16,92.64,93.52
2018-01-14,89.32,87.68,86.21,85.32,90.95,92.43,93.31
2018-01-15,89.87,88.23,86.76,85.88,91.5,92.98,93.86
2018-01-16,88.7,87.06,85.59,84.71,90.33,91.81,92.69
2018-01-17,89.51,87.87,86.4,85.51,91.14,92.62,93.5
2018-01-18,90.31,88.67,87.2,86.32,91.95,93.42,94.3
2018-01-19,92.21,90.58,89.1,88.22,93.85,95.32,96.2
2018-01-20,91.28,89.64,88.17,87.29,92.92,94.39,95.27
2018-01-21,91.28,89.64,88.17,87.29,92.91,94.39,95.27
2018-01-22,91.03,89.39,87.92,87.04,92.66,94.14,95.02
2018-01-23,90.7,89.06,87.59,86.7,92.33,93.81,94.69
2018-01-24,92.95,91.31,89.84,88.96,94.58,96.06,96.94
2018-01-25,92.09,90.45,88.98,88.1,93.73,95.2,96.08
2018-01-26,91.84,90.2,88.73,87.84,93.47,94.95,95.83
2018-01-27,92.19,90.55,89.08,88.2,93.83,95.3,96.18
2018-01-28,92.77,91.13,89.66,88.77,94.4,95.88,96.76
2018-01-29,93.4,91.77,90.29,89.41,95.04,96.51,97.4
2018-01-30,93.58,91.94,90.47,89.58,95.21,96.69,97.57
2018-01-31,92.85,91.21,89.74,88.86,94.48,95.96,96.84
2018-02-01,93.29,91.66,90.18,89.3,94.93,96.4,97.29
2018-02-02,92.62,90.98,89.51,88.63,94.25,95.73,96.61
2018-02-03,93.27,91.64,90.16,89.28,94.91,96.38,97.27
2018-02-04,92.22,90.58,89.11,88.23,93.86,95.33,96.21
2018-02-05,91.93,90.29,88.82,87.94,93.57,95.04,95.92
2018-02-06,88.43,86.79,85.32,84.43,90.06,91.54,92.42
2018-02-07,93.26,91.63,90.15,89.27,94.9,96.37,97.26
2018-02-08,91.08,89.44,87.97,87.09,92.72,94.19,95.07
2018-02-09,90.57,88.93,87.46,86.58,92.21,93.68,94.56
2018-02-10,88.62,86.98,85.51,84.63,90.26,91.73,92.61
2018-02-11,88.25,86.62,85.14,84.26,89.89,91.37,92.25
2018-02-12,88.64,87.0,85.53,84.65,90.28,91.75,92.63
2018-02-13,92.18,90.55,89.07,88.19,93.82,95.29,96.18
2018-02-14,90.83,89.2,87.72,86.84,92.47,93.94,94.83
2018-02-15,87.35,85.72,84.24,83.36,88.99,90.46,91.34
2018-02-16,90.54,88.9,87.43,86.55,92.18,93.65,94.53
2018-02-17,90.52,88.88,87.41,86.53,92.16,93.63,94.51
2018-02-18,90.94,89.31,87.83,86.95,92.58,94.05,94.94
2018-02-19,91.25,89.62,88.14,87.26,92.89,94.36,95.25
2018-02-20,91.97,90.33,88.86,87.97,93.6,95.08,95.96
2018-02-21,92.51,90.87,89.4,88.52,94.15,95.62,96.5
2018-02-22,94.19,92.56,91.08,90.2,95.83,97.31,98.19
2018-02-23,94.34,92.7,91.23,90.35,95.98,97.45,98.33
2018-02-24,94.57,92.93,91.46,90.58,96.21,97.68,98.56
2018-02-25,95.06,93.42,91.95,91.07,96.7,98.17,99.05
2018-02-26,95.61,93.98,92.5,91.62,97.25,98.72,99.61
2018-02-27,94.1,92.47,90.99,90.11,95.74,97.21,98.09
2018-02-28,93.53,91.9,90.42,89.54,95.17,96.64,97.53
2018-03-01,91.85,90.22,88.74,87.86,93.49,94.97,95.85
2018-03-02,94.38,92.75,91.27,90.39,96.02,97.49,98.38
2018-03-03,95.7,94.06,92.59,91.71,97.34,98.81,99.69
2018-03-04,95.95,94.31,92.84,91.96,97.59,99.06,99.94
2018-03-05,96.26,94.63,93.15,92.27,97.9,99.37,100.26
2018-03-06,95.18,93.54,92.07,91.19,96.81,98.29,99.17
2018-03-07,94.75,93.12,91.64,90.76,96.39,97.86,98.75
2018-03-08,94.3,92.66,91.19,90.3,95.93,97.41,98.29
2018-03-09,95.44,93.81,92.33,91.45,97.08,98.56,99.44
2018-03-10,95.41,93.77,92.3,91.42,97.05,98.52,99.4
2018-03-11,95.66,94.02,92.55,91.67,97.3,98.77,99.65
2018-03-12,95.73,94.09,92.62,91.74,97.37,98.84,99.72
2018-03-13,93.99,92.36,90.88,90.0,95.63,97.1,97.98
2018-03-14,95.74,94.1,92.63,91.75,97.37,98.85,99.73
2018-03-15,96.38,94.75,93.27,92.39,98.02,99.49,100.38
2018-03-16,98.14,96.5,95.03,94.14,99.77,101.25,102.13
2018-03-17,98.12,96.48,95.0,94.12,99.75,101.23,102.11
2018-03-18,96.92,95.28,93.81,92.93,98.56,100.03,100.91
2018-03-19,97.06,95.43,93.95,93.07,98.7,100.17,101.06
2018-03-20,95.6,93.97,92.49,91.61,97.24,98.71,99.59
2018-03-21,95.06,93.43,91.95,91.07,96.7,98.17,99.06
2018-03-22,92.21,90.58,89.1,88.22,93.85,95.32,96.21
2018-03-23,92.92,91.28,89.81,88.92,94.55,96.03,96.91
2018-03-24,93.43,91.79,90.32,89.44,95.06,96.54,97.42
2018-03-25,92.88,91.24,89.77,88.89,94.52,95.99,96.87
2018-03-26,90.56,88.92,87.45,86.57,92.19,93.67,94.55
2018-03-27,90.07,88.44,86.96,86.08,91.71,93.18,94.06
2018-03-28,90.51,88.88,87.4,86.52,92.15,93.62,94.51
2018-03-29,89.11,87.48,86.0,85.12,90.75,92.22,93.11
2018-03-30,86.91,85.27,83.8,82.92,88.55,90.02,90.9
2018-03-31,89.07,87.43,85.96,85.08,90.7,92.18,93.06
2018-04-01,89.9,88.27,86.79,85.91,91.54,93.01,93.9
2018-04-02,91.56,89.92,88.44,87.56,93.19,94.67,95.55
2018-04-03,89.51,87.87,86.4,85.51,91.14,92.62,93.5
2018-04-04,89.83,88.2,86.72,85.84,91.47,92.94,93.83
2018-04-05,93.09,91.46,89.98,89.1,94.73,96.2,97.09
2018-04-06,90.8,89.17,87.69,86.81,92.44,93.91,94.8
2018-04-07,90.22,88.58,87.11,86.22,91.85,93.33,94.21
2018-04-08,89.43,87.79,86.32,85.44,91.07,92.54,93.42
2018-04-09,89.76,88.12,86.65,85.76,91.39,92.87,93.75
2018-04-10,91.53,89.89,88.42,87.54,93.17,94.64,95.52
2018-04-11,93.27,91.63,90.16,89.28,94.91,96.38,97.26
2018-04-12,93.99,92.35,90.88,90.0,95.63,97.1,97.98
2018-04-13,91.22,89.58,88.11,87.23,92.86,94.33,95.21
2018-04-14,91.49,89.85,88.38,87.5,93.13,94.6,95.48
2018-04-15,91.67,90.03,88.56,87.68,93.31,94.78,95.66
2018-04-16,91.78,90.15,88.67,87.79,93.42,94.89,95.78
2018-04-17,94.6,92.97,91.49,90.61,96.24,97.71,98.59
2018-04-18,93.36,91.72,90.25,89.37,95.0,96.47,97.35
2018-04-19,95.19,93.55,92.08,91.19,96.82,98.3,99.18
2018-04-20,94.53,92.89,91.42,90.54,96.16,97.64,98.52
2018-04-21,94.58,92.95,91.47,90.59,96.22,97.69,98.58
2018-04-22,95.2,93.56,92.09,91.21,96.84,98.31,99.19
2018-04-23,95.41,93.77,92.3,91.42,97.05,98.52,99.4
2018-04-24,95.94,94.3,92.83,91.95,97.58,99.05,99.93
2018-04-25,96.32,94.69,93.21,92.33,97.96,99.43,100.31
2018-04-26,95.95,94.31,92.84,91.95,97.58,99.06,99.94
2018-04-27,94.22,92.58,91.11,90.23,95.86,97.33,98.21
2018-04-28,94.1,92.47,90.99,90.11,95.74,97.21,98.1
2018-04-29,94.62,92.98,91.51,90.63,96.25,97.73,98.61
2018-04-30,94.89,93.25,91.78,90.9,96.53,98.0,98.88
2018-05-01,93.31,91.68,90.2,89.32,94.95,96.42,97.31
2018-05-02,93.39,91.75,90.27,89.39,95.02,96.5,97.38
2018-05-03,93.92,92.28,90.81,89.93,95.56,97.03,97.91
2018-05-04,96.35,94.71,93.24,92.36,97.98,99.46,100.34
2018-05-05,95.73,94.1,92.62,91.74,97.37,98.84,99.73
2018-05-06,95.12,93.48,92.01,91.12,96.75,98.23,99.11
2018-05-07,94.48,92.84,91.37,90.49,96.12,97.59,98.47
2018-05-08,96.02,94.38,92.91,92.03,97.66,99.13,100.01
2018-05-09,94.58,92.94,91.47,90.59,96.22,97.69,98.57
2018-05-10,95.12,93.48,92.01,91.13,96.76,98.23,99.11
2018-05-11,95.75,94.12,92.64,91.76,97.39,98.86,99.75
2018-05-12,96.29,94.65,93.18,92.29,97.92,99.4,100.28
2018-05-13,96.74,95.1,93.63,92.75,98.38,99.85,100.73
2018-05-14,97.25,95.61,94.14,93.25,98.88,100.36,101.24
2018-05-15,96.7,95.07,93.59,92.71,98.34,99.81,100.7
2018-05-16,97.69,96.06,94.58,93.7,99.33,100.8,101.68
2018-05-17,98.22,96.58,95.11,94.23,99.86,101.33,102.21
2018-05-18,97.91,96.27,94.8,93.91,99.54,101.02,101.9
2018-05-19,97.97,96.34,94.86,93.98,99.61,101.08,101.97
2018-05-20,98.88,97.24,95.77,94.88,100.51,101.99,102.87
2018-05-21,98.82,97.19,95.71,94.83,100.46,101.93,102.81
2018-05-22,96.18,94.54,93.07,92.19,97.82,99.29,100.17
2018-05-23,98.53,96.89,95.42,94.53,100.16,101.64,102.52
2018-05-24,96.97,95.33,93.86,92.97,98.6,100.08,100.96
2018-05-25,96.93,95.29,93.82,92.94,98.57,100.04,100.92
2018-05-26,97.33,95.69,94.22,93.34,98.97,100.44,101.32
2018-05-27,97.93,96.29,94.82,93.94,99.56,101.04,101.92
2018-05-28,98.32,96.68,95.21,94.33,99.95,101.43,102.31
2018-05-29,98.47,96.83,95.36,94.47,100.1,101.58,102.46
2018-05-30,99.31,97.67,96.2,95.32,100.94,102.42,103.3
2018-05-31,99.39,97.75,96.28,95.4,101.03,102.5,103.38
2018-06-01,99.42,97.78,96.31,95.42,101.05,102.53,103.41
2018-06-02,99.27,97.64,96.16,95.28,100.91,102.38,103.26
2018-06-03,99.22,97.59,96.11,95.23,100.86,102.33,103.21
2018-06-04,99.17,97.54,96.06,95.18,100.81,102.28,103.17
2018-06-05,99.15,97.51,96.04,95.16,100.79,102.26,103.14
2018-06-06,99.94,98.3,96.83,95.95,101.58,103.05,103.93
2018-06-07,99.88,98.24,96.76,95.88,101.51,102.99,103.87
2018-06-08,101.42,99.78,98.31,97.43,103.06,104.53,105.41
2018-06-09,101.59,99.95,98.48,97.6,103.23,104.7,105.58
2018-06-10,102.25,100.61,99.14,98.26,103.88,105.36,106.24
2018-06-11,102.67,101.03,99.56,98.68,104.31,105.78,106.66
2018-06-12,102.91,101.27,99.8,98.92,104.55,106.02,106.9
2018-06-13,103.39,101.75,100.28,99.4,105.03,106.5,107.38
2018-06-14,101.66,100.03,98.55,97.67,103.3,104.77,105.66
2018-06-15,102.23,100.6,99.12,98.24,103.87,105.34,106.23
2018-06-16,103.2,101.56,100.09,99.21,104.84,106.31,107.19
2018-06-17,102.43,100.79,99.32,98.44,104.07,105.54,106.42
2018-06-18,102.15,100.51,99.04,98.15,103.78,105.26,106.14
2018-06-19,102.68,101.04,99.57,98.69,104.32,105.79,106.67
2018-06-20,102.1,100.46,98.99,98.11,103.74,105.21,106.09
2018-06-21,102.48,100.84,99.37,98.49,104.12,105.59,106.47
2018-06-22,101.21,99.57,98.1,97.22,102.85,104.32,105.2
2018-06-23,100.85,99.22,97.74,96.86,102.49,103.96,104.85
2018-06-24,99.9,98.26,96.79,95.9,101.53,103.01,103.89
2018-06-25,98.62,96.98,95.51,94.62,100.25,101.73,102.61
2018-06-26,100.59,98.95,97.48,96.59,102.22,103.7,104.58
2018-06-27,101.06,99.42,97.95,97.06,102.69,104.17,105.05
2018-06-28,100.82,99.18,97.71,96.83,102.46,103.93,104.81
2018-06-29,100.4,98.76,97.29,96.41,102.04,103.51,104.39
2018-06-30,99.72,98.08,96.61,95.73,101.36,102.83,103.71
2018-07-01,98.9,97.27,95.79,94.91,100.54,102.01,102.9
2018-07-02,98.41,96.77,95.3,94.42,100.05,101.52,102.4
2018-07-03,99.1,97.47,95.99,95.11,100.74,102.21,103.1
2018-07-04,98.08,96.44,94.97,94.09,99.72,101.19,102.07
2018-07-05,99.71,98.08,96.6,95.72,101.35,102.82,103.71
2018-07-06,99.79,98.16,96.68,95.8,101.43,102.9,103.78
2018-07-07,100.22,98.58,97.11,96.23,101.85,103.33,104.21
2018-07-08,100.48,98.85,97.37,96.49,102.12,103.59,104.47
2018-07-09,101.03,99.39,97.92,97.03,102.66,104.14,105.02
2018-07-10,100.31,98.67,97.2,96.31,101.94,103.42,104.3
2018-07-11,100.51,98.87,97.4,96.52,102.15,103.62,104.5
2018-07-12,101.02,99.38,97.91,97.03,102.66,104.13,105.01
2018-07-13,102.41,100.77,99.3,98.41,104.04,105.52,106.4
2018-07-14,102.71,101.08,99.6,98.72,104.35,105.82,106.71
2018-07-15,102.86,101.23,99.75,98.87,104.5,105.97,106.86
2018-07-16,103.08,101.44,99.97,99.08,104.71,106.19,107.07
2018-07-17,103.4,101.76,100.29,99.41,105.04,106.51,107.39
2018-07-18,103.2,101.57,100.09,99.21,104.84,106.31,107.19
2018-07-19,104.05,102.41,100.94,100.06,105.68,107.16,108.04
2018-07-20,106.09,104.45,102.98,102.1,107.73,109.2,110.08
2018-07-21,106.4,104.76,103.29,102.41,108.04,109.51,110.39
2018-07-22,105.66,104.02,102.55,101.67,107.3,108.77,109.65
2018-07-23,106.77,105.13,103.66,102.78,108.41,109.88,110.76
2018-07-24,107.41,105.77,104.3,103.42,109.05,110.52,111.4
2018-07-25,106.34,104.71,103.23,102.35,107.98,109.45,110.33
2018-07-26,106.36,104.73,103.25,102.37,108.0,109.47,110.36
2018-07-27,106.25,104.61,103.14,102.26,107.89,109.36,110.24
2018-07-28,106.84,105.2,103.73,102.85,108.48,109.95,110.83
2018-07-29,107.42,105.78,104.31,103.42,109.05,110.53,111.41
2018-07-30,107.93,106.29,104.82,103.94,109.57,111.04,111.92
2018-07-31,108.68,107.05,105.57,104.69,110.32,111.8,112.68
2018-08-01,111.99,110.35,108.88,108.0,113.63,115.1,115.98
2018-08-02,111.21,109.58,108.1,107.22,112.85,114.32,115.21
2018-08-03,108.98,107.34,105.87,104.99,110.61,112.09,112.97
2018-08-04,108.38,106.74,105.27,104.39,110.02,111.49,112.37
2018-08-05,107.64,106.0,104.52,103.64,109.27,110.75,111.63
2018-08-06,106.93,105.29,103.82,102.94,108.57,110.04,110.92
2018-08-07,107.76,106.13,104.65,103.77,109.4,110.87,111.76
2018-08-08,107.78,106.14,104.67,103.79,109.42,110.89,111.77
2018-08-09,109.26,107.62,106.15,105.27,110.9,112.37,113.25
2018-08-10,109.36,107.72,106.25,105.36,110.99,112.47,113.35
2018-08-11,109.35,107.71,106.24,105.36,110.99,112.46,113.34
2018-08-12,108.92,107.29,105.81,104.93,110.56,112.03,112.91
2018-08-13,108.98,107.34,105.87,104.98,110.61,112.09,112.97
2018-08-14,109.51,107.88,106.4,105.52,111.15,112.63,113.51
2018-08-15,109.86,108.23,106.75,105.87,111.5,112.97,113.85
2018-08-16,110.15,108.51,107.04,106.15,111.78,113.26,114.14
2018-08-17,109.2,107.57,106.09,105.21,110.84,112.31,113.2
2018-08-18,108.93,107.3,105.82,104.94,110.57,112.04,112.92
2018-08-19,108.94,107.3,105.83,104.94,110.57,112.05,112.93
2018-08-20,108.71,107.07,105.6,104.72,110.35,111.82,112.7
2018-08-21,110.47,108.83,107.36,106.48,112.11,113.58,114.46
2018-08-22,108.18,106.55,105.07,104.19,109.82,111.29,112.18
2018-08-23,107.96,106.32,104.85,103.97,109.59,111.07,111.95
2018-08-24,108.8,107.16,105.69,104.8,110.43,111.91,112.79
2018-08-25,108.66,107.02,105.55,104.66,110.29,111.77,112.65
2018-08-26,108.67,107.03,105.56,104.67,110.3,111.78,112.66
2018-08-27,108.66,107.03,105.55,104.67,110.3,111.77,112.66
2018-08-28,108.45,106.81,105.34,104.45,110.08,111.56,112.44
2018-08-29,109.34,107.7,106.23,105.35,110.98,112.45,113.33
2018-08-30,109.96,108.32,106.85,105.97,111.6,113.07,113.95
2018-08-31,110.53,108.9,107.42,106.54,112.17,113.64,114.52
2018-09-01,111.07,109.43,107.96,107.08,112.71,114.18,115.06
2018-09-02,111.46,109.82,108.35,107.46,113.09,114.57,115.45
2018-09-03,111.55,109.92,108.44,107.56,113.19,114.66,115.55
2018-09-04,111.84,110.2,108.73,107.85,113.48,114.95,115.83
2018-09-05,111.76,110.12,108.65,107.76,113.39,114.87,115.75
2018-09-06,112.34,110.7,109.23,108.35,113.98,115.45,116.33
2018-09-07,111.65,110.01,108.54,107.65,113.28,114.76,115.64
2018-09-08,111.52,109.88,108.41,107.53,113.16,114.63,115.51
2018-09-09,111.69,110.05,108.58,107.7,113.33,114.8,115.68
2018-09-10,111.54,109.91,108.43,107.55,113.18,114.66,115.54
2018-09-11,111.8,110.17,108.69,107.81,113.44,114.91,115.79
2018-09-12,110.02,108.38,106.91,106.03,111.66,113.13,114.01
2018-09-13,110.13,108.49,107.02,106.13,111.76,113.24,114.12
2018-09-14,110.04,108.4,106.93,106.05,111.68,113.15,114.03
2018-09-15,110.41,108.77,107.3,106.42,112.05,113.52,114.4
2018-09-16,110.82,109.18,107.71,106.83,112.46,113.93,114.81
2018-09-17,111.45,109.81,108.34,107.46,113.09,114.56,115.44
2018-09-18,112.35,110.71,109.24,108.36,113.99,115.46,116.34
2018-09-19,112.3,110.67,109.19,108.31,113.94,115.41,116.29
2018-09-20,113.4,111.77,110.29,109.41,115.04,116.51,117.4
2018-09-21,114.34,112.71,111.23,110.35,115.98,117.45,118.34
2018-09-22,114.21,112.58,111.1,110.22,115.85,117.32,118.2
2018-09-23,113.5,111.87,110.39,109.51,115.14,116.61,117.49
2018-09-24,112.85,111.21,109.74,108.85,114.48,115.96,116.84
2018-09-25,113.79,112.16,110.68,109.8,115.43,116.9,117.78
2018-09-26,112.36,110.72,109.25,108.36,113.99,115.47,116.35
2018-09-27,114.24,112.6,111.13,110.24,115.87,117.35,118.23
2018-09-28,114.62,112.99,111.51,110.63,116.26,117.73,118.61
2018-09-29,115.34,113.7,112.23,111.35,116.98,118.45,119.33
2018-09-30,115.74,114.11,112.63,111.75,117.38,118.85,119.74
2018-10-01,116.04,114.4,112.93,112.05,117.67,119.15,120.03
2018-10-02,115.62,113.98,112.51,111.63,117.25,118.73,119.61
2018-10-03,114.34,112.71,111.23,110.35,115.98,117.45,118.34
2018-10-04,113.01,111.37,109.9,109.02,114.65,116.12,117.0
2018-10-05,113.27,111.63,110.16,109.28,114.91,116.38,117.26
2018-10-06,113.32,111.68,110.21,109.33,114.95,116.43,117.31
2018-10-07,112.88,111.24,109.77,108.88,114.51,115.99,116.87
2018-10-08,112.97,111.33,109.86,108.97,114.6,116.08,116.96
2018-10-09,113.86,112.22,110.75,109.87,115.5,116.97,117.85
2018-10-10,107.26,105.62,104.15,103.27,108.9,110.37,111.25
2018-10-11,104.23,102.59,101.12,100.24,105.87,107.34,108.22
2018-10-12,110.12,108.48,107.01,106.13,111.76,113.23,114.11
2018-10-13,108.16,106.53,105.05,104.17,109.8,111.28,112.16
2018-10-14,109.71,108.07,106.6,105.71,111.34,112.82,113.7
2018-10-15,110.29,108.65,107.18,106.3,111.92,113.4,114.28
2018-10-16,112.72,111.08,109.61,108.73,114.36,115.83,116.71
2018-10-17,108.09,106.45,104.98,104.1,109.72,111.2,112.08
2018-10-18,106.83,105.2,103.72,102.84,108.47,109.94,110.83
2018-10-19,109.42,107.78,106.31,105.43,111.06,112.53,113.41
